id;departement_code;zip_code;name;gps_lat;gps_lng
35201;91;91460;Marcoussis;48.64672654867256;2.20700592920354
35202;91;91150;Marolles-en-Beauce;48.36867093023255;2.20994000000000
35203;91;91630;Marolles-en-Hurepoix;48.56527794117648;2.29833602941176
35204;91;91300;Massy;48.73085635135136;2.26797243243243
35205;91;91730;Mauchamps;48.53136128205129;2.19446717948718
35206;91;91540;Mennecy;48.56138717647057;2.43379835294118
35207;91;91660;Méréville;48.32248928571427;2.08363223214286
35208;91;91780;Mérobert;48.41986245901640;1.99503868852459
35209;91;91150;Mespuits;48.36075605263157;2.28183065789474
35210;91;91490;Milly-la-Forêt;48.40291180232556;2.45240715116279
35211;91;91490;Moigny-sur-École;48.43638799999999;2.44150677777778
35212;91;91470;Les Molières;48.67149556701032;2.06831804123711
35213;91;91590;Mondeville;48.49025148936170;2.41727425531915
35214;91;91930;Monnerville;48.34644000000000;2.04382358490566
35215;91;91230;Montgeron;48.69972402298852;2.45900471264368
35216;91;91310;Montlhéry;48.64134882352942;2.27024264705882
35217;91;91420;Morangis;48.70160642857143;2.33342809523809
35218;91;91150;Morigny-Champigny;48.44114660000002;2.20242610000000
35219;91;91390;Morsang-sur-Orge;48.65964709677420;2.35639838709677
35220;91;91250;Morsang-sur-Seine;48.57799181818181;2.50335272727273
35221;91;91750;Nainville-les-Roches;48.50776676470587;2.49646838235294
35222;91;91290;La Norville;48.57963948051948;2.26679090909091
35223;91;91620;Nozay;48.66088344827585;2.24225241379310
35224;91;91340;Ollainville;48.60377151515147;2.21860030303030
35225;91;91490;Oncy-sur-École;48.37914848484849;2.45153393939394
35226;91;91540;Ormoy;48.57562480769230;2.45843961538462
35227;91;91150;Ormoy-la-Rivière;48.40057557894733;2.15734947368421
35228;91;91400;Orsay;48.69565351063829;2.18802212765957
35229;91;91590;Orveau;48.44827192307694;2.29560307692308
35230;91;91120;Palaiseau;48.71157669354837;2.22626879032258
35231;91;91550;Paray-Vieille-Poste;48.71254050000000;2.36338530000000
35232;91;94390;Paray-Vieille-Poste;48.73014630000000;2.36205190000000
35233;91;91470;Pecqueuse;48.64523342342343;2.03757774774775
35234;91;91220;Le Plessis-Pâté;48.60346680000000;2.34140146666667
